Date,Last,Settlement Price,Change,% Change,Bid,Ask,Open Interest,Volume
12/01/1997,7.195,7.195,0.013,0.17,,,,
11/28/1997,7.182,7.182,-0.030,-0.42,,,,
11/26/1997,7.213,7.213,0.085,1.19,,,,
11/25/1997,7.128,7.128,0.010,0.14,,,,
11/24/1997,7.117,7.117,0.032,0.46,,,,
11/21/1997,7.085,7.085,-0.005,-0.07,,,,
11/20/1997,7.090,7.090,-0.065,-0.91,,,,
11/19/1997,7.155,7.155,-0.105,-1.45,,,,
11/18/1997,7.260,7.260,-0.077,-1.06,,,,
11/17/1997,7.338,7.338,0.063,0.86,,,,
11/14/1997,7.275,7.275,-0.070,-0.95,,,,
11/13/1997,7.345,7.345,0.027,0.38,,,,
11/12/1997,7.318,7.318,-0.060,-0.81,,,,
11/11/1997,7.378,7.378,0.160,2.22,,,,
11/10/1997,7.218,7.218,-0.175,-2.37,,,,
11/07/1997,7.392,7.392,0.137,1.90,,,,
11/06/1997,7.255,7.255,0.050,0.69,,,,
11/05/1997,7.205,7.205,0.092,1.30,,,,
11/04/1997,7.113,7.113,-0.057,-0.80,,,,
11/03/1997,7.170,7.170,0.263,3.80,,,,
10/31/1997,6.907,6.907,0.057,0.84,,,,
10/30/1997,6.850,6.850,-0.040,-0.58,,,,
10/29/1997,6.890,6.890,-0.028,-0.40,,,,
10/28/1997,6.918,6.918,-0.057,-0.82,,,,
10/27/1997,6.975,6.975,-0.015,-0.21,,,,
10/24/1997,6.990,6.990,0.050,0.72,,,,
10/23/1997,6.940,6.940,-0.043,-0.61,,,,
10/22/1997,6.983,6.983,0.035,0.50,,,,
10/21/1997,6.948,6.948,0.038,0.54,,,,
10/20/1997,6.910,6.910,-0.010,-0.14,,,,
10/17/1997,6.920,6.920,-0.102,-1.46,,,,
10/16/1997,7.023,7.023,-0.023,-0.32,,,,
10/15/1997,7.045,7.045,-0.015,-0.21,,,,
10/14/1997,7.060,7.060,-0.135,-1.88,,,,
10/13/1997,7.195,7.195,0.193,2.75,,,,
10/10/1997,7.003,7.003,0.270,4.01,,,,
10/09/1997,6.733,6.733,0.060,0.90,,,,
10/08/1997,6.673,6.673,0.033,0.49,,,,
10/07/1997,6.640,6.640,0.165,2.55,,,,
10/06/1997,6.475,6.475,0.080,1.25,,,,
10/03/1997,6.395,6.395,0.120,1.91,,,,
10/02/1997,6.275,6.275,0.070,1.13,,,,
10/01/1997,6.205,6.205,-0.010,-0.16,,,,
09/30/1997,6.215,6.215,-0.055,-0.88,,,,
09/29/1997,6.270,6.270,-0.048,-0.75,,,,
09/26/1997,6.318,6.318,-0.027,-0.43,,,,
09/25/1997,6.345,6.345,-0.038,-0.59,,,,
09/24/1997,6.383,6.383,0.073,1.15,,,,
09/23/1997,6.310,6.310,-0.045,-0.71,,,,
09/22/1997,6.355,6.355,-1.210,-15.99,,,,
09/19/1997,7.565,7.565,-0.110,-1.43,,,,
09/18/1997,7.675,7.675,-0.335,-4.18,,,,
09/17/1997,8.010,8.010,0.190,2.43,,,,
09/16/1997,7.820,7.820,0.475,6.47,,,,
09/15/1997,7.345,7.345,0.125,1.73,,,,
09/12/1997,7.220,7.220,0.005,0.07,,,,
09/11/1997,7.215,7.215,0.120,1.69,,,,
09/10/1997,7.095,7.095,-0.035,-0.49,,,,
09/09/1997,7.130,7.130,0.133,1.89,,,,
09/08/1997,6.997,6.997,-0.097,-1.37,,,,
09/05/1997,7.095,7.095,0.160,2.31,,,,
09/04/1997,6.935,6.935,0.095,1.39,,,,
09/03/1997,6.840,6.840,0.128,1.90,,,,
09/02/1997,6.713,6.713,0.053,0.79,,,,
08/29/1997,6.660,6.660,0.047,0.72,,,,
08/28/1997,6.613,6.613,-0.087,-1.31,,,,
08/27/1997,6.700,6.700,0.077,1.17,,,,
08/26/1997,6.622,6.622,-0.005,-0.08,,,,
08/25/1997,6.628,6.628,0.013,0.19,,,,
08/22/1997,6.615,6.615,0.032,0.49,,,,
08/21/1997,6.582,6.582,-0.722,-9.89,,,,
08/20/1997,7.305,7.305,-0.488,-6.26,,,,
08/19/1997,7.793,7.793,-0.063,-0.80,,,,
08/18/1997,7.855,7.855,-0.063,-0.79,,,,
08/15/1997,7.918,7.918,0.193,2.49,,,,
08/14/1997,7.725,7.725,-0.065,-0.83,,,,
08/13/1997,7.790,7.790,0.352,4.74,,,,
08/12/1997,7.438,7.438,0.200,2.76,,,,
08/11/1997,7.238,7.238,-0.160,-2.16,,,,
08/08/1997,7.398,7.398,-0.057,-0.77,,,,
08/07/1997,7.455,7.455,-0.235,-3.06,,,,
08/06/1997,7.690,7.690,0.060,0.79,,,,
08/05/1997,7.630,7.630,-0.023,-0.29,,,,
08/04/1997,7.653,7.653,0.033,0.43,,,,
08/01/1997,7.620,7.620,-0.060,-0.78,,,,
07/31/1997,7.680,7.680,0.115,1.52,,,,
07/30/1997,7.565,7.565,-0.105,-1.37,,,,
07/29/1997,7.670,7.670,0.093,1.22,,,,
07/28/1997,7.577,7.577,0.032,0.43,,,,
07/25/1997,7.545,7.545,0.025,0.33,,,,
07/24/1997,7.520,7.520,0.130,1.76,,,,
07/23/1997,7.390,7.390,-0.395,-5.07,,,,
07/22/1997,7.785,7.785,0.010,0.13,,,,
07/21/1997,7.775,7.775,0.013,0.16,,,,
07/18/1997,7.762,7.762,0.017,0.23,,,,
07/17/1997,7.745,7.745,-0.075,-0.96,,,,
07/16/1997,7.820,7.820,-0.290,-3.58,,,,
07/15/1997,8.110,8.110,-0.080,-0.98,,,,
07/14/1997,8.190,8.190,0.335,4.26,,,,
07/11/1997,7.855,7.855,0.065,0.83,,,,
07/10/1997,7.790,7.790,-0.100,-1.27,,,,
07/09/1997,7.890,7.890,0.210,2.73,,,,
07/08/1997,7.680,7.680,0.352,4.81,,,,
07/07/1997,7.327,7.327,0.108,1.49,,,,
07/03/1997,7.220,7.220,0.110,1.55,,,,
07/02/1997,7.110,7.110,-0.210,-2.87,,,,
07/01/1997,7.320,7.320,-0.390,-5.06,,,,
06/30/1997,7.710,7.710,-0.160,-2.03,,,,
06/27/1997,7.870,7.870,-0.135,-1.69,,,,
06/26/1997,8.005,8.005,-0.162,-1.99,,,,
06/25/1997,8.167,8.167,-0.143,-1.71,,,,
06/24/1997,8.310,8.310,-0.050,-0.60,,,,
06/23/1997,8.360,8.360,0.100,1.21,,,,
06/20/1997,8.260,8.260,-0.120,-1.43,,,,
06/19/1997,8.380,8.380,0.055,0.66,,,,
06/18/1997,8.325,8.325,-0.205,-2.40,,,,
06/17/1997,8.530,8.530,0.145,1.73,,,,
06/16/1997,8.385,8.385,-0.160,-1.87,,,,
06/13/1997,8.545,8.545,0.130,1.54,,,,
06/12/1997,8.415,8.415,0.110,1.32,,,,
06/11/1997,8.305,8.305,0.175,2.15,,,,
06/10/1997,8.130,8.130,0.020,0.25,,,,
06/09/1997,8.110,8.110,-0.243,-2.90,,,,
06/06/1997,8.352,8.352,-0.007,-0.09,,,,
06/05/1997,8.360,8.360,0.060,0.72,,,,
06/04/1997,8.300,8.300,-0.300,-3.49,,,,
06/03/1997,8.600,8.600,-0.152,-1.74,,,,
06/02/1997,8.752,8.752,-0.053,-0.60,,,,
05/30/1997,8.805,8.805,0.110,1.27,,,,
05/29/1997,8.695,8.695,0.200,2.35,,,,
05/28/1997,8.495,8.495,0.182,2.20,,,,
05/27/1997,8.313,8.313,-0.047,-0.57,,,,
05/23/1997,8.360,8.360,-0.105,-1.24,,,,
05/22/1997,8.465,8.465,-0.007,-0.09,,,,
05/21/1997,8.472,8.472,-0.175,-2.02,,,,
05/20/1997,8.648,8.648,-0.028,-0.32,,,,
05/19/1997,8.675,8.675,0.008,0.09,,,,
05/16/1997,8.667,8.667,0.047,0.55,,,,
05/15/1997,8.620,8.620,-0.070,-0.81,,,,
05/14/1997,8.690,8.690,-0.113,-1.28,,,,
05/13/1997,8.802,8.802,0.057,0.66,,,,
05/12/1997,8.745,8.745,-0.198,-2.21,,,,
05/09/1997,8.943,8.943,0.068,0.76,,,,
05/08/1997,8.875,8.875,-0.085,-0.95,,,,
05/07/1997,8.960,8.960,0.020,0.22,,,,
05/06/1997,8.940,8.940,0.010,0.11,,,,
05/05/1997,8.930,8.930,0.055,0.62,,,,
05/02/1997,8.875,8.875,0.073,0.82,,,,
05/01/1997,8.802,8.802,-0.093,-1.04,,,,
04/30/1997,8.895,8.895,0.220,2.54,,,,
04/29/1997,8.675,8.675,-0.007,-0.09,,,,
04/28/1997,8.682,8.682,0.005,0.06,,,,
04/25/1997,8.677,8.677,0.207,2.45,,,,
04/24/1997,8.470,8.470,0.045,0.53,,,,
04/23/1997,8.425,8.425,0.020,0.24,,,,
04/22/1997,8.405,8.405,0.035,0.42,,,,
04/21/1997,8.370,8.370,-0.070,-0.83,,,,
04/18/1997,8.440,8.440,0.055,0.66,,,,
04/17/1997,8.385,8.385,0.063,0.75,,,,
04/16/1997,8.323,8.323,-0.037,-0.45,,,,
04/15/1997,8.360,8.360,0.030,0.36,,,,
04/14/1997,8.330,8.330,0.025,0.30,,,,
04/11/1997,8.305,8.305,-0.247,-2.89,,,,
04/10/1997,8.552,8.552,0.077,0.91,,,,
04/09/1997,8.475,8.475,-0.017,-0.21,,,,
04/08/1997,8.493,8.493,-0.135,-1.56,,,,
04/07/1997,8.627,8.627,0.217,2.59,,,,
04/04/1997,8.410,8.410,-0.300,-3.44,,,,
04/03/1997,8.710,8.710,-0.125,-1.41,,,,
04/02/1997,8.835,8.835,0.080,0.91,,,,
04/01/1997,8.755,8.755,0.198,2.31,,,,
03/31/1997,8.557,8.557,0.007,0.09,,,,
03/27/1997,8.550,8.550,0.140,1.66,,,,
03/26/1997,8.410,8.410,-0.010,-0.12,,,,
03/25/1997,8.420,8.420,0.102,1.23,,,,
03/24/1997,8.318,8.318,-0.108,-1.28,,,,
03/21/1997,8.425,8.425,-0.095,-1.12,,,,
03/20/1997,8.520,8.520,0.303,3.68,,,,
03/19/1997,8.217,8.217,-0.057,-0.69,,,,
03/18/1997,8.275,8.275,0.065,0.79,,,,
03/17/1997,8.210,8.210,-0.250,-2.96,,,,
03/14/1997,8.460,8.460,0.250,3.05,,,,
03/13/1997,8.210,8.210,-0.015,-0.18,,,,
03/12/1997,8.225,8.225,-0.292,-3.43,,,,
03/11/1997,8.517,8.517,-0.060,-0.70,,,,
03/10/1997,8.578,8.578,0.303,3.66,,,,
03/07/1997,8.275,8.275,0.095,1.16,,,,
03/06/1997,8.180,8.180,0.168,2.09,,,,
03/05/1997,8.012,8.012,-0.052,-0.65,,,,
03/04/1997,8.065,8.065,0.015,0.19,,,,
03/03/1997,8.050,8.050,0.140,1.77,,,,
02/28/1997,7.910,7.910,0.077,0.99,,,,
02/27/1997,7.832,7.832,-0.005,-0.06,,,,
02/26/1997,7.838,7.838,-0.072,-0.92,,,,
02/25/1997,7.910,7.910,0.150,1.93,,,,
02/24/1997,7.760,7.760,-0.070,-0.89,,,,
02/21/1997,7.830,7.830,-0.030,-0.38,,,,
02/20/1997,7.860,7.860,0.150,1.95,,,,
02/19/1997,7.710,7.710,-0.080,-1.03,,,,
02/18/1997,7.790,7.790,0.180,2.37,,,,
02/14/1997,7.610,7.610,-0.045,-0.59,,,,
02/13/1997,7.655,7.655,0.013,0.16,,,,
02/12/1997,7.642,7.642,0.145,1.93,,,,
02/11/1997,7.497,7.497,0.097,1.32,,,,
02/10/1997,7.400,7.400,0.020,0.27,,,,
02/07/1997,7.380,7.380,0.080,1.10,,,,
02/06/1997,7.300,7.300,-0.095,-1.28,,,,
02/05/1997,7.395,7.395,0.025,0.34,,,,
02/04/1997,7.370,7.370,0.003,0.03,,,,
02/03/1997,7.367,7.367,-0.015,-0.20,,,,
01/31/1997,7.383,7.383,-0.032,-0.44,,,,
01/30/1997,7.415,7.415,-0.085,-1.13,,,,
01/29/1997,7.500,7.500,0.055,0.74,,,,
01/28/1997,7.445,7.445,-0.052,-0.70,,,,
01/27/1997,7.497,7.497,0.023,0.30,,,,
01/24/1997,7.475,7.475,0.063,0.84,,,,
01/23/1997,7.412,7.412,0.043,0.58,,,,
01/22/1997,7.370,7.370,-0.093,-1.24,,,,
01/21/1997,7.463,7.463,0.017,0.24,,,,
01/20/1997,7.445,7.445,-0.015,-0.20,,,,
01/17/1997,7.460,7.460,-0.015,-0.20,,,,
01/16/1997,7.475,7.475,0.030,0.40,,,,
01/15/1997,7.445,7.445,0.108,1.47,,,,
01/14/1997,7.338,7.338,0.010,0.14,,,,
01/13/1997,7.327,7.327,0.063,0.86,,,,
01/10/1997,7.265,7.265,0.307,4.42,,,,
01/09/1997,6.957,6.957,0.003,0.04,,,,
01/08/1997,6.955,6.955,-0.030,-0.43,,,,
01/07/1997,6.985,6.985,0.045,0.65,,,,
01/06/1997,6.940,6.940,-0.023,-0.32,,,,
01/03/1997,6.963,6.963,-0.030,-0.43,,,,
01/02/1997,6.992,6.992,0.087,1.27,,,,
12/31/1996,6.905,6.905,-0.037,-0.54,,,,
12/30/1996,6.943,6.943,-0.072,-1.03,,,,
12/27/1996,7.015,7.015,-0.003,-0.04,,,,
12/26/1996,7.017,7.017,-0.053,-0.74,,,,
12/24/1996,7.070,7.070,0.070,1.00,,,,
12/23/1996,7.000,7.000,-0.020,-0.28,,,,
12/20/1996,7.020,7.020,-0.057,-0.81,,,,
12/19/1996,7.077,7.077,0.037,0.53,,,,
12/18/1996,7.040,7.040,-0.025,-0.35,,,,
12/17/1996,7.065,7.065,-0.050,-0.70,,,,
12/16/1996,7.115,7.115,0.072,1.03,,,,
12/13/1996,7.043,7.043,0.015,0.21,,,,
12/12/1996,7.028,7.028,0.113,1.63,,,,
12/11/1996,6.915,6.915,0.065,0.95,,,,
12/10/1996,6.850,6.850,-0.037,-0.54,,,,
12/09/1996,6.887,6.887,-0.073,-1.04,,,,
12/06/1996,6.960,6.960,-0.060,-0.85,,,,
12/05/1996,7.020,7.020,0.050,0.72,,,,
12/04/1996,6.970,6.970,-0.020,-0.29,,,,
12/03/1996,6.990,6.990,-0.045,-0.64,,,,
12/02/1996,7.035,7.035,-0.093,-1.30,,,,
11/29/1996,7.128,7.128,-0.025,-0.35,,,,
11/27/1996,7.153,7.153,0.023,0.32,,,,
11/26/1996,7.130,7.130,0.050,0.71,,,,
11/25/1996,7.080,7.080,-0.015,-0.21,,,,
11/22/1996,7.095,7.095,0.035,0.50,,,,
11/21/1996,7.060,7.060,-0.010,-0.14,,,,
11/20/1996,7.070,7.070,0.015,0.21,,,,
11/19/1996,7.055,7.055,-0.058,-0.81,,,,
11/18/1996,7.113,7.113,0.123,1.75,,,,
11/15/1996,6.990,6.990,0.077,1.12,,,,
11/14/1996,6.912,6.912,-0.015,-0.22,,,,
11/13/1996,6.927,6.927,0.042,0.62,,,,
11/12/1996,6.885,6.885,0.085,1.25,,,,
11/11/1996,6.800,6.800,-0.077,-1.13,,,,
11/08/1996,6.878,6.878,0.013,0.18,,,,
11/07/1996,6.865,6.865,0.055,0.81,,,,
11/06/1996,6.810,6.810,0.110,1.64,,,,
11/05/1996,6.700,6.700,0.040,0.60,,,,
11/04/1996,6.660,6.660,0.027,0.41,,,,
11/01/1996,6.633,6.633,-0.045,-0.67,,,,
10/31/1996,6.677,6.677,-0.218,-3.15,,,,
10/30/1996,6.895,6.895,-0.090,-1.29,,,,
10/29/1996,6.985,6.985,-0.037,-0.53,,,,
10/28/1996,7.023,7.023,0.017,0.25,,,,
10/25/1996,7.005,7.005,0.040,0.57,,,,
10/24/1996,6.965,6.965,-0.020,-0.29,,,,
10/23/1996,6.985,6.985,0.095,1.38,,,,
10/22/1996,6.890,6.890,0.085,1.25,,,,
10/21/1996,6.805,6.805,-0.015,-0.22,,,,
10/18/1996,6.820,6.820,-0.065,-0.94,,,,
10/17/1996,6.885,6.885,-0.025,-0.36,,,,
10/16/1996,6.910,6.910,-0.015,-0.22,,,,
10/15/1996,6.925,6.925,0.040,0.58,,,,
10/14/1996,6.885,6.885,-0.117,-1.68,,,,
10/11/1996,7.003,7.003,-0.300,-4.11,,,,
10/10/1996,7.302,7.302,-0.080,-1.08,,,,
10/09/1996,7.383,7.383,0.018,0.24,,,,
10/08/1996,7.365,7.365,0.022,0.31,,,,
10/07/1996,7.343,7.343,0.070,0.96,,,,
10/04/1996,7.273,7.273,-0.102,-1.39,,,,
10/03/1996,7.375,7.375,-0.045,-0.61,,,,
10/02/1996,7.420,7.420,-0.072,-0.97,,,,
10/01/1996,7.492,7.492,-0.088,-1.15,,,,
09/30/1996,7.580,7.580,-0.253,-3.22,,,,
09/27/1996,7.832,7.832,-0.075,-0.95,,,,
09/26/1996,7.907,7.907,-0.050,-0.63,,,,
09/25/1996,7.957,7.957,0.045,0.57,,,,
09/24/1996,7.912,7.912,-0.075,-0.94,,,,
09/23/1996,7.988,7.988,0.035,0.44,,,,
09/20/1996,7.952,7.952,-0.398,-4.76,,,,
09/19/1996,8.350,8.350,0.155,1.89,,,,
09/18/1996,8.195,8.195,0.045,0.55,,,,
09/17/1996,8.150,8.150,0.005,0.06,,,,
09/16/1996,8.145,8.145,-0.140,-1.69,,,,
09/13/1996,8.285,8.285,-0.073,-0.87,,,,
09/12/1996,8.358,8.358,0.043,0.51,,,,
09/11/1996,8.315,8.315,0.015,0.18,,,,
09/10/1996,8.300,8.300,0.100,1.22,,,,
09/09/1996,8.200,8.200,-0.043,-0.52,,,,
09/06/1996,8.243,8.243,0.090,1.10,,,,
09/05/1996,8.153,8.153,0.175,2.19,,,,
09/04/1996,7.977,7.977,-0.132,-1.63,,,,
09/03/1996,8.110,8.110,-0.035,-0.43,,,,
08/30/1996,8.145,8.145,-0.047,-0.58,,,,
08/29/1996,8.193,8.193,0.023,0.28,,,,
08/28/1996,8.170,8.170,-0.070,-0.85,,,,
08/27/1996,8.240,8.240,0.070,0.86,,,,
08/26/1996,8.170,8.170,0.137,1.71,,,,
08/23/1996,8.033,8.033,-0.055,-0.68,,,,
08/22/1996,8.087,8.087,-0.085,-1.04,,,,
08/21/1996,8.172,8.172,-0.068,-0.82,,,,
08/20/1996,8.240,8.240,0.092,1.14,,,,
08/19/1996,8.148,8.148,-0.118,-1.42,,,,
08/16/1996,8.265,8.265,-0.032,-0.39,,,,
08/15/1996,8.297,8.297,-0.023,-0.27,,,,
08/14/1996,8.320,8.320,0.148,1.80,,,,
08/13/1996,8.172,8.172,-0.083,-1.00,,,,
08/12/1996,8.255,8.255,0.270,3.38,,,,
08/09/1996,7.985,7.985,0.105,1.33,,,,
08/08/1996,7.880,7.880,0.148,1.91,,,,
08/07/1996,7.733,7.733,0.040,0.52,,,,
08/06/1996,7.693,7.693,0.023,0.29,,,,
08/05/1996,7.670,7.670,-0.057,-0.74,,,,
08/02/1996,7.727,7.727,-0.068,-0.87,,,,
08/01/1996,7.795,7.795,0.138,1.80,,,,
07/31/1996,7.657,7.657,0.035,0.46,,,,
07/30/1996,7.622,7.622,-0.070,-0.91,,,,
07/29/1996,7.693,7.693,0.060,0.79,,,,
07/26/1996,7.633,7.633,-0.077,-1.01,,,,
07/25/1996,7.710,7.710,0.033,0.42,,,,
07/24/1996,7.677,7.677,-0.100,-1.29,,,,
07/23/1996,7.778,7.778,0.102,1.34,,,,
07/22/1996,7.675,7.675,-0.115,-1.48,,,,
07/19/1996,7.790,7.790,-0.015,-0.19,,,,
07/18/1996,7.805,7.805,-0.315,-3.88,,,,
07/17/1996,8.120,8.120,-0.110,-1.34,,,,
07/16/1996,8.230,8.230,-0.180,-2.14,,,,
07/15/1996,8.410,8.410,0.005,0.06,,,,
07/12/1996,8.405,8.405,0.132,1.60,,,,
07/11/1996,8.273,8.273,0.303,3.80,,,,
07/10/1996,7.970,7.970,0.172,2.21,,,,
07/09/1996,7.798,7.798,0.155,2.03,,,,
07/08/1996,7.642,7.642,0.010,0.13,,,,
07/05/1996,7.633,7.633,-0.160,-2.05,,,,
07/03/1996,7.793,7.793,0.057,0.74,,,,
07/02/1996,7.735,7.735,-0.097,-1.24,,,,
07/01/1996,7.832,7.832,0.077,1.00,,,,
06/28/1996,7.755,7.755,0.180,2.38,,,,
06/27/1996,7.575,7.575,-0.088,-1.14,,,,
06/26/1996,7.662,7.662,-0.088,-1.13,,,,
06/25/1996,7.750,7.750,-0.028,-0.35,,,,
06/24/1996,7.778,7.778,-0.140,-1.77,,,,
06/21/1996,7.918,7.918,0.117,1.51,,,,
06/20/1996,7.800,7.800,-0.030,-0.38,,,,
06/19/1996,7.830,7.830,-0.080,-1.01,,,,
06/18/1996,7.910,7.910,0.180,2.33,,,,
06/17/1996,7.730,7.730,0.032,0.42,,,,
06/14/1996,7.698,7.698,0.008,0.10,,,,
06/13/1996,7.690,7.690,-0.025,-0.32,,,,
06/12/1996,7.715,7.715,-0.037,-0.48,,,,
06/11/1996,7.753,7.753,-0.157,-1.99,,,,
06/10/1996,7.910,7.910,0.155,2.00,,,,
06/07/1996,7.755,7.755,0.095,1.24,,,,
06/06/1996,7.660,7.660,0.005,0.07,,,,
06/05/1996,7.655,7.655,-0.043,-0.55,,,,
06/04/1996,7.698,7.698,0.043,0.56,,,,
06/03/1996,7.655,7.655,-0.227,-2.89,,,,
05/31/1996,7.883,7.883,0.018,0.22,,,,
05/30/1996,7.865,7.865,0.115,1.48,,,,
05/29/1996,7.750,7.750,-0.265,-3.31,,,,
05/28/1996,8.015,8.015,-0.060,-0.74,,,,
05/24/1996,8.075,8.075,-0.005,-0.06,,,,
05/23/1996,8.080,8.080,0.112,1.41,,,,
05/22/1996,7.968,7.968,0.008,0.09,,,,
05/21/1996,7.960,7.960,-0.040,-0.50,,,,
05/20/1996,8.000,8.000,-0.118,-1.45,,,,
05/17/1996,8.118,8.118,-0.108,-1.31,,,,
05/16/1996,8.225,8.225,0.130,1.61,,,,
05/15/1996,8.095,8.095,-0.010,-0.12,,,,
05/14/1996,8.105,8.105,0.060,0.75,,,,
05/13/1996,8.045,8.045,0.005,0.06,,,,
05/10/1996,8.040,8.040,-0.085,-1.05,,,,
05/09/1996,8.125,8.125,-0.065,-0.79,,,,
05/08/1996,8.190,8.190,0.085,1.05,,,,
05/07/1996,8.105,8.105,0.050,0.62,,,,
05/06/1996,8.055,8.055,-0.030,-0.37,,,,
05/03/1996,8.085,8.085,0.057,0.72,,,,
05/02/1996,8.028,8.028,-0.077,-0.96,,,,
05/01/1996,8.105,8.105,0.232,2.95,,,,
04/30/1996,7.872,7.872,0.008,0.10,,,,
04/29/1996,7.865,7.865,-0.315,-3.85,,,,
04/26/1996,8.180,8.180,-0.045,-0.55,,,,
04/25/1996,8.225,8.225,0.125,1.54,,,,
04/24/1996,8.100,8.100,-0.023,-0.28,,,,
04/23/1996,8.123,8.123,-0.012,-0.15,,,,
04/22/1996,8.135,8.135,0.138,1.72,,,,
04/19/1996,7.997,7.997,-0.135,-1.66,,,,
04/18/1996,8.132,8.132,0.292,3.73,,,,
04/17/1996,7.840,7.840,0.110,1.42,,,,
04/16/1996,7.730,7.730,-0.168,-2.12,,,,
04/15/1996,7.898,7.898,-0.063,-0.79,,,,
04/12/1996,7.960,7.960,0.075,0.95,,,,
04/11/1996,7.885,7.885,-0.060,-0.76,,,,
04/10/1996,7.945,7.945,0.158,2.02,,,,
04/09/1996,7.787,7.787,-0.025,-0.32,,,,
04/08/1996,7.813,7.813,0.157,2.06,,,,
04/04/1996,7.655,7.655,0.008,0.10,,,,
04/03/1996,7.648,7.648,0.088,1.16,,,,
04/02/1996,7.560,7.560,-0.050,-0.66,,,,
04/01/1996,7.610,7.610,0.100,1.33,,,,
03/29/1996,7.510,7.510,0.120,1.62,,,,
03/28/1996,7.390,7.390,-0.010,-0.14,,,,
03/27/1996,7.400,7.400,0.025,0.34,,,,
03/26/1996,7.375,7.375,0.052,0.72,,,,
03/25/1996,7.323,7.323,0.018,0.24,,,,
03/22/1996,7.305,7.305,0.087,1.21,,,,
03/21/1996,7.218,7.218,0.138,1.94,,,,
03/20/1996,7.080,7.080,0.012,0.18,,,,
03/19/1996,7.068,7.068,-0.112,-1.57,,,,
03/18/1996,7.180,7.180,0.020,0.28,,,,
03/15/1996,7.160,7.160,-0.045,-0.62,,,,
03/14/1996,7.205,7.205,-0.008,-0.10,,,,
03/13/1996,7.213,7.213,0.040,0.56,,,,
03/12/1996,7.173,7.173,-0.015,-0.21,,,,
03/11/1996,7.188,7.188,0.065,0.91,,,,
03/08/1996,7.122,7.122,-0.073,-1.01,,,,
03/07/1996,7.195,7.195,0.035,0.49,,,,
03/06/1996,7.160,7.160,0.023,0.32,,,,
03/05/1996,7.137,7.137,-0.065,-0.90,,,,
03/04/1996,7.202,7.202,-0.080,-1.10,,,,
03/01/1996,7.282,7.282,-0.068,-0.92,,,,
02/29/1996,7.350,7.350,-0.048,-0.64,,,,
02/28/1996,7.398,7.398,0.028,0.37,,,,
02/27/1996,7.370,7.370,-0.048,-0.64,,,,
02/26/1996,7.418,7.418,0.080,1.09,,,,
02/23/1996,7.338,7.338,0.098,1.35,,,,
02/22/1996,7.240,7.240,-0.028,-0.38,,,,
02/21/1996,7.267,7.267,-0.010,-0.14,,,,
02/20/1996,7.278,7.278,-0.023,-0.31,,,,
02/16/1996,7.300,7.300,-0.025,-0.34,,,,
02/15/1996,7.325,7.325,-0.018,-0.24,,,,
02/14/1996,7.343,7.343,0.123,1.70,,,,
02/13/1996,7.220,7.220,0.043,0.59,,,,
02/12/1996,7.177,7.177,-0.023,-0.31,,,,
02/09/1996,7.200,7.200,-0.015,-0.21,,,,
02/08/1996,7.215,7.215,-0.020,-0.28,,,,
02/07/1996,7.235,7.235,-0.057,-0.79,,,,
02/06/1996,7.293,7.293,0.055,0.76,,,,
02/05/1996,7.238,7.238,-0.155,-2.10,,,,
02/02/1996,7.392,7.392,-0.017,-0.24,,,,
02/01/1996,7.410,7.410,0.023,0.30,,,,
01/31/1996,7.387,7.387,0.023,0.31,,,,
01/30/1996,7.365,7.365,0.085,1.17,,,,
01/29/1996,7.280,7.280,0.035,0.48,,,,
01/26/1996,7.245,7.245,-0.010,-0.14,,,,
01/25/1996,7.255,7.255,-0.097,-1.33,,,,
01/24/1996,7.352,7.352,-0.023,-0.31,,,,
01/23/1996,7.375,7.375,0.065,0.89,,,,
01/22/1996,7.310,7.310,-0.063,-0.85,,,,
01/19/1996,7.372,7.372,0.052,0.72,,,,
01/18/1996,7.320,7.320,0.035,0.48,,,,
01/17/1996,7.285,7.285,0.007,0.10,,,,
01/16/1996,7.278,7.278,-0.082,-1.12,,,,
01/15/1996,7.360,7.360,0.030,0.41,,,,
01/12/1996,7.330,7.330,0.072,1.00,,,,
01/11/1996,7.258,7.258,-0.072,-0.99,,,,
01/10/1996,7.330,7.330,-0.033,-0.44,,,,
01/09/1996,7.363,7.363,0.088,1.20,,,,
01/08/1996,7.275,7.275,-0.173,-2.32,,,,
01/05/1996,7.448,7.448,-0.032,-0.43,,,,
01/04/1996,7.480,7.480,-0.080,-1.06,,,,
01/03/1996,7.560,7.560,0.075,1.00,,,,
01/02/1996,7.485,7.485,0.133,1.80,,,,
12/29/1995,7.352,7.352,0.113,1.55,,,,
12/28/1995,7.240,7.240,0.017,0.24,,,,
12/27/1995,7.222,7.222,-0.082,-1.13,,,,
12/26/1995,7.305,7.305,0.007,0.10,,,,
12/22/1995,7.298,7.298,0.115,1.60,,,,
12/21/1995,7.182,7.182,-0.140,-1.91,,,,
12/20/1995,7.323,7.323,-0.085,-1.15,,,,
12/19/1995,7.407,7.407,0.070,0.95,,,,
12/18/1995,7.338,7.338,0.130,1.80,,,,
12/15/1995,7.207,7.207,-0.043,-0.59,,,,
12/14/1995,7.250,7.250,0.023,0.31,,,,
12/13/1995,7.227,7.227,0.068,0.94,,,,
12/12/1995,7.160,7.160,0.015,0.21,,,,
